name	median	lower	upper	bulk_ess	tail_ess	rhat	idx	id
ind_log_prob_mi[197]	-32.6602	-37.0087	-27.0032	10843.369228359943	5980.058866352353	1.00079013655878	197	197
ind_log_prob_mi[1980]	-31.342	-40.7263	-20.2654	10337.429105214871	5713.238470505182	1.0003430605590602	1980	1980
ind_log_prob_mi[1981]	-20.3114	-32.0896	-9.82318	10460.919393168162	5516.82872397248	1.0002763134592516	1981	1981
ind_log_prob_mi[1982]	-12.6293	-22.3122	-4.69795	11025.580939753172	4826.609457564454	1.0001200386727889	1982	1982
ind_log_prob_mi[1983]	-31.655749999999998	-38.2429	-22.8374	10245.760891351325	5017.457545068598	1.0001630401825061	1983	1983
ind_log_prob_mi[1984]	-6.284435	-11.893	-1.49921	11092.655413548644	4754.763291667771	1.0000337509542598	1984	1984
ind_log_prob_mi[1985]	-26.6309	-31.2817	-20.2994	10742.212641710985	5865.8186035815725	1.000194207299337	1985	1985
ind_log_prob_mi[1986]	-21.853099999999998	-33.9124	-10.052	13634.997822803141	5432.59372307065	1.000058000419319	1986	1986
ind_log_prob_mi[198]	-35.083600000000004	-37.9213	-32.509	8909.562179194989	6192.532386995802	0.999897156156288	198	198
ind_log_prob_mi[199]	-25.2292	-33.6297	-15.5854	13086.08120507135	5585.175160854844	0.9998832636469099	199	199
ind_log_prob_mi[19]	-3.185355	-5.4191	-2.25257	10752.819301613457	5406.609705919841	0.9998872981421895	19	19
ind_log_prob_mi[1]	-36.95915	-41.658	-30.9165	9972.837125418218	5775.2700939995175	0.9999024713057291	1	1
ind_log_prob_mi[200]	-4.010625	-8.1981	-1.1652	10468.898621664586	5267.426460521007	1.0000394983605858	200	200
ind_log_prob_mi[201]	-21.51365	-29.3833	-12.4278	12275.531206145484	5441.991612914565	0.9998754032179581	201	201
ind_log_prob_mi[202]	-34.19445	-37.399	-29.9443	9353.772202745398	6171.462220857674	1.0002372164338955	202	202
ind_log_prob_mi[203]	-36.064099999999996	-41.8837	-29.1938	8083.197574443005	5698.9091260883115	1.0000232861527112	203	203
ind_log_prob_mi[204]	-9.254100000000001	-18.0476	-1.48255	9784.929137590498	4049.0414921062666	0.9999399803397191	204	204
ind_log_prob_mi[205]	-5.52782	-10.0921	-2.13266	9042.291640255682	5317.9608319507415	1.0002576920873616	205	205
ind_log_prob_mi[206]	-26.4366	-35.4983	-16.8082	9322.130417025232	4570.0891046247725	1.000051349800484	206	206
ind_log_prob_mi[207]	-20.749850000000002	-32.2832	-10.3568	12908.083142742775	5472.711188954926	1.0001662616071172	207	207
ind_log_prob_mi[208]	-12.878	-24.141	-2.88364	10900.429129665577	4968.208137561195	1.0001303311643261	208	208
ind_log_prob_mi[209]	-7.925e-7	-4.5249e-5	-3.5334699999999998e-09	11031.350178616274	5384.208757499458	1.000355593446088	209	209
ind_log_prob_mi[20]	-34.45295	-37.5579	-30.8953	8851.291237299965	5958.004831697287	0.9999574082170877	20	20
ind_log_prob_mi[210]	-9.78296	-18.3136	-2.11495	9508.841948887275	5449.418638721488	1.0008591218834677	210	210
ind_log_prob_mi[211]	-24.79705	-27.1333	-22.4573	8945.133168175973	5808.28880480632	1.000229920325144	211	211
ind_log_prob_mi[212]	-30.93625	-38.2534	-22.1873	11018.733468388979	5518.054036758724	0.9999918595007123	212	212
ind_log_prob_mi[213]	0	-8.88178e-16	8.88178e-16	7904.098527044304	7695.340482652647	0.9998958101095246	213	213
ind_log_prob_mi[214]	-27.85875	-33.8878	-19.6418	10543.885093980576	4868.558882137648	1.0000974476917313	214	214
ind_log_prob_mi[215]	-28.3416	-38.5806	-17.106	11608.455366273445	5330.845188091408	1.0011204655198738	215	215
ind_log_prob_mi[216]	-21.62055	-33.6923	-11.0066	11555.570461468365	5553.75414670085	0.9999078133740298	216	216
ind_log_prob_mi[217]	-34.7142	-37.6155	-31.4233	9496.100841947056	6039.621483757117	1.0003358367845114	217	217
ind_log_prob_mi[218]	-12.18445	-21.7923	-4.44642	8866.306155150523	5183.841562975971	0.9998781412219223	218	218
ind_log_prob_mi[219]	-6.145645	-12.148	-1.75143	12113.388341424801	5419.860396333871	1.0007266648306292	219	219
ind_log_prob_mi[21]	-20.2862	-30.6519	-8.77175	11250.733112112763	5591.226260278928	1.0015635605787032	21	21
ind_log_prob_mi[220]	-32.03845	-36.2902	-25.339	11499.816681342882	6010.513427164757	1.0000327221144154	220	220
ind_log_prob_mi[221]	-11.78835	-21.1188	-4.13222	10770.409362946	5835.13754798176	0.9999295907606778	221	221
ind_log_prob_mi[222]	-27.32025	-35.8017	-18.2939	10052.399540324377	5556.227093225476	0.9999234148142051	222	222
ind_log_prob_mi[223]	-13.26935	-23.5279	-4.32333	10896.228508223785	5311.201552535367	1.0007339493100587	223	223
ind_log_prob_mi[224]	-30.693150000000003	-40.6213	-19.5991	10434.836772317176	5508.893484359301	1.0000488212393142	224	224
ind_log_prob_mi[225]	-29.32275	-37.029	-19.9468	10129.964389496683	5367.83650460755	0.9999769163025645	225	225
ind_log_prob_mi[226]	-32.933400000000006	-39.1686	-24.927	9647.615883744096	4912.8435193417345	1.0000819756681556	226	226
ind_log_prob_mi[227]	-24.486600000000003	-30.2132	-16.7412	10670.167243831402	5487.16219853529	1.0008382522992791	227	227
ind_log_prob_mi[228]	-19.12905	-30.2765	-8.23889	10750.917964461716	4854.45107114939	0.9999444493839705	228	228
ind_log_prob_mi[229]	-34.31895	-37.4765	-30.709	9435.491045097131	5888.19404429189	1.001066469887303	229	229
ind_log_prob_mi[22]	-4.068185	-6.49046	-2.96944	13187.647607638897	6058.369035736267	1.0001838891290162	22	22
ind_log_prob_mi[230]	-17.3892	-28.2873	-7.1807	12809.304928861633	5668.622500471819	0.9999210123588043	230	230
ind_log_prob_mi[231]	-30.00795	-35.4723	-23.1612	10770.348181425248	5822.719342007208	1.0000473902629436	231	231
ind_log_prob_mi[232]	-5.146224999999999	-9.3499	-2.22976	11530.899680865601	5161.930574640909	1.000029533696784	232	232
ind_log_prob_mi[233]	-9.963560000000001	-18.6946	-0.017868	11042.224978641234	4039.908265777204	0.99998540721982	233	233
ind_log_prob_mi[234]	-18.99155	-26.4533	-10.1952	11136.844632068549	5038.650968037811	1.0004975765223945	234	234
ind_log_prob_mi[235]	-17.89625	-29.0745	-7.60261	13146.233142964607	4972.810480669659	1.0000277145839456	235	235
ind_log_prob_mi[236]	-34.53605	-37.5931	-30.9415	9686.078447182685	6541.131160342635	1.0004566717452157	236	236
ind_log_prob_mi[237]	-25.06645	-36.9618	-13.9736	12619.910492217525	6033.726762531476	1.0001123399683765	237	237
ind_log_prob_mi[238]	-31.5296	-36.2944	-24.4658	10762.020905367888	5514.37606095152	1.0002350346157864	238	238
ind_log_prob_mi[239]	-9.8616	-18.9384	-2.46491	10324.109994831264	4968.866679987823	1.000740320935049	239	239
ind_log_prob_mi[23]	-16.8686	-27.6089	-6.90631	10739.310344547535	4992.348545257148	1.0000854967369948	23	23
ind_log_prob_mi[240]	-13.473849999999999	-24.5473	-3.63572	11074.8823029902	4621.789161946293	1.0000711440873706	240	240
ind_log_prob_mi[241]	-35.33325	-40.4389	-28.0686	9694.389609211104	5809.189075788146	1.0007618106385514	241	241
ind_log_prob_mi[242]	-36.4454	-41.2531	-30.0005	11377.737787365837	6089.033987176744	1.0004103247862177	242	242
ind_log_prob_mi[243]	-31.23115	-36.197	-25.2993	10081.99100694503	5633.762242896614	1.0000905437890915	243	243
ind_log_prob_mi[244]	-4.821405	-8.92662	-2.09776	10797.484851446763	5434.374332227217	0.9999394149329384	244	244
ind_log_prob_mi[245]	-35.304649999999995	-37.9386	-32.8507	8819.884251270143	5854.172746375927	1.000167682677495	245	245
ind_log_prob_mi[246]	-35.45115	-40.7483	-28.5009	8451.951555418123	5017.831113770757	1.0000006945245765	246	246
ind_log_prob_mi[247]	-30.056	-37.3079	-20.7152	11577.932997374111	5128.243138373262	0.9998803138629385	247	247
ind_log_prob_mi[248]	-31.0042	-41.9729	-19.0293	11210.86813744631	4332.651127353168	1.001431594632474	248	248
ind_log_prob_mi[249]	-11.9795	-21.0655	-3.32663	12096.471756386889	5513.573350518761	0.999940910917148	249	249
ind_log_prob_mi[24]	-34.266149999999996	-37.5806	-30.4338	10775.216323543527	6219.688364441253	1.0000193804911077	24	24
ind_log_prob_mi[250]	-6.912364999999999	-13.3727	-1.59871	12042.75962788674	5344.191529190925	1.001234506402844	250	250
ind_log_prob_mi[251]	-29.615499999999997	-38.3133	-18.883	11134.864840636561	4908.22704094787	1.000006680074158	251	251
ind_log_prob_mi[252]	-11.941500000000001	-21.9122	-3.68774	13015.554039504723	4706.858265437827	0.9998921884065602	252	252
ind_log_prob_mi[253]	-17.808999999999997	-29.4894	-7.42429	9229.23014539555	5001.732817062673	1.000086156550196	253	253
ind_log_prob_mi[254]	-37.128	-44.0081	-28.0998	10459.161997598547	5329.6267962645015	1.0002058853322795	254	254
ind_log_prob_mi[255]	-9.02469	-17.9292	-2.4217	12071.432842712074	4602.106561683778	1.0003473972238048	255	255
ind_log_prob_mi[256]	-6.0537849999999995	-13.0128	-0.0535965	10806.158636986987	4257.531625612563	0.999989712855468	256	256
ind_log_prob_mi[257]	-26.907600000000002	-38.5222	-15.413	11088.615997593753	5358.635336628059	1.0001826155231002	257	257
ind_log_prob_mi[258]	-8.47051	-16.3117	-2.08953	11254.691985337375	4844.508142730078	1.0002212287922878	258	258
ind_log_prob_mi[259]	0	-8.88178e-16	8.88178e-16	7872.956772712999	7829.335951605089	0.9999283520122942	259	259
ind_log_prob_mi[25]	-29.9311	-32.3708	-27.3811	9075.77814323879	5594.327180554699	0.9999342340665087	25	25
ind_log_prob_mi[260]	-32.2081	-42.7662	-20.7899	11080.68487157162	5416.92172756575	1.0007905271062363	260	260
ind_log_prob_mi[261]	-33.73645	-37.3583	-29.2041	9393.070665962863	5972.699540425423	1.0003037238029078	261	261
ind_log_prob_mi[262]	-32.0213	-36.5942	-25.6526	9985.568084873072	5828.095821565042	1.0000584744685062	262	262
ind_log_prob_mi[263]	-4.292335	-8.83092	-1.38644	10252.707866243649	5253.745732302116	1.000345877049436	263	263
ind_log_prob_mi[264]	-20.897750000000002	-32.8464	-10.3247	9944.102032264203	5127.754919639963	1.0002436199822917	264	264
ind_log_prob_mi[265]	-33.97965	-37.3291	-29.7193	9138.47553100197	5561.873559721059	0.9999705896787523	265	265
ind_log_prob_mi[266]	-28.1967	-31.8353	-23.4053	10504.609055897687	6057.37549180448	0.9998875528241712	266	266
ind_log_prob_mi[267]	-10.21595	-18.4522	-3.36982	9610.590074791286	4824.472522072421	1.0000080378671743	267	267
ind_log_prob_mi[268]	-24.87825	-33.5344	-14.8759	9899.705652260669	5430.478937340802	1.0011200884206397	268	268
ind_log_prob_mi[269]	0	-8.88178e-16	8.88178e-16	7976.186568810518	NA	0.9998835369638304	269	269
ind_log_prob_mi[26]	-25.4414	-36.1765	-14.5558	10961.40563617808	4944.888272903304	0.9999639112038796	26	26
ind_log_prob_mi[270]	-29.5959	-38.1134	-19.299	9216.596162308932	4338.000302711951	1.0003053154718031	270	270
ind_log_prob_mi[271]	-30.33685	-38.8729	-20.3658	13252.268722881216	5682.034819808881	0.9998937046645751	271	271
ind_log_prob_mi[272]	-27.13945	-31.3764	-20.9786	9428.832035780631	5863.2300907796525	0.9999430885787839	272	272
ind_log_prob_mi[273]	-20.3876	-32.0203	-9.01912	11640.396749501018	5059.194589725242	0.9999833697657438	273	273
ind_log_prob_mi[274]	-34.47665	-37.4481	-30.8533	8954.94082105862	6356.95574238638	0.9999413279748687	274	274
ind_log_prob_mi[275]	-27.19755	-34.9533	-17.9427	10327.491278212316	5897.630453121657	0.9999749278936736	275	275
ind_log_prob_mi[276]	-7.443115000000001	-14.4781	-1.26314	10796.175457218667	5183.247989242135	0.9998898313585783	276	276
ind_log_prob_mi[277]	0	-8.88178e-16	8.88178e-16	7521.195821121916	NA	0.9999834968680489	277	277
ind_log_prob_mi[278]	-34.2687	-37.5267	-30.4173	9522.970452530759	5774.545432950063	1.000536809106136	278	278
ind_log_prob_mi[279]	-30.1777	-41.4888	-17.7087	11503.33156469818	5324.5765098932025	1.0002944409713435	279	279
ind_log_prob_mi[27]	-23.0135	-32.4276	-13.2278	11706.193964042188	4902.733597828322	1.000301122893997	27	27
ind_log_prob_mi[280]	-7.760935	-14.9298	-0.27259	13346.275876022892	5278.541575636155	1.0004258326238864	280	280
ind_log_prob_mi[281]	-3.32016e-5	-8.87604e-4	-9.67108e-7	13555.924941465468	5057.331926318778	0.9998880303892019	281	281
ind_log_prob_mi[282]	-32.097300000000004	-41.5162	-21.4689	13602.879237564317	5802.551833888889	0.9998883287587601	282	282
ind_log_prob_mi[283]	-30.5287	-37.6876	-21.4515	9910.9218681166	5058.340144960064	1.0002949280358286	283	283
ind_log_prob_mi[284]	-30.1675	-40.7063	-19.1856	10674.298363096574	4693.852441282502	1.0000195622444725	284	284
ind_log_prob_mi[285]	-30.2567	-32.5291	-27.8415	8976.613244241851	5781.16623509511	0.999971284815777	285	285
ind_log_prob_mi[286]	-23.29065	-33.7585	-12.6528	13103.189535487725	4951.831149900514	0.9998812945349275	286	286
ind_log_prob_mi[287]	-3.55276	-6.76782	-1.93813	10655.876382600592	5190.944436290601	0.9999086935748608	287	287
ind_log_prob_mi[288]	0	-8.88178e-16	8.88178e-16	7396.493011685151	7472.994782501799	0.9999262869246983	288	288
ind_log_prob_mi[289]	-22.710749999999997	-33.8578	-11.8478	10011.99736376293	4589.8559819034535	0.9999299013590122	289	289
ind_log_prob_mi[28]	-6.0176300000000005	-12.1249	-0.510695	11774.132381605776	5087.557522317675	1.0012021360056715	28	28
ind_log_prob_mi[290]	-32.29045	-36.6868	-26.3112	12076.46010208902	5064.1075618748755	1.0003942658069587	290	290
ind_log_prob_mi[291]	-18.3696	-29.7384	-7.90745	10509.441549910343	5506.90403588927	1.0001903068875255	291	291
ind_log_prob_mi[292]	-35.41225	-37.8329	-32.8685	8643.300722717055	6071.305417478318	0.9999007550242289	292	292
ind_log_prob_mi[293]	-21.6491	-33.6349	-10.1168	10201.47319045357	4589.0601134710605	1.0007291529426339	293	293
ind_log_prob_mi[294]	-25.4703	-35.7188	-14.4423	10048.171217939609	5448.749234284986	0.9999811453172638	294	294
ind_log_prob_mi[295]	-22.9307	-34.9114	-11.5192	11613.399304951778	4848.726587803355	1.0002419095993633	295	295
ind_log_prob_mi[296]	-33.51975	-37.2199	-28.7012	10513.11752986711	5461.968281820725	1.0002819748050535	296	296
ind_log_prob_mi[297]	-21.3355	-33.5631	-10.8855	12162.07845412981	4771.65575617119	0.9999779029300254	297	297
ind_log_prob_mi[298]	-6.02173	-11.8818	-0.650086	12037.605774396072	5235.989542634035	0.9999303771030935	298	298
ind_log_prob_mi[299]	-20.66165	-31.5064	-9.55251	12236.314185618528	5709.210338794584	1.0004481886929135	299	299
ind_log_prob_mi[29]	-27.11755	-31.6221	-21.505	10789.109845169003	5523.670814135851	0.9999302099668516	29	29
ind_log_prob_mi[2]	-14.26515	-24.8283	-4.86246	11045.631192140496	5430.191811918248	1.000103496419124	2	2
ind_log_prob_mi[300]	-33.22455	-37.1768	-27.8912	9539.37281886248	5869.771225855308	0.9999059579545957	300	300
ind_log_prob_mi[301]	-23.99355	-35.4723	-12.5874	12176.33575265938	5445.091782923504	1.0000998398505985	301	301
ind_log_prob_mi[302]	-34.066050000000004	-39.69	-26.3326	10828.63268025427	5793.090614494823	0.9999245145590774	302	302
ind_log_prob_mi[303]	-18.980600000000003	-30.2564	-8.057	12578.40388628015	5969.467401433198	1.000038408819215	303	303
ind_log_prob_mi[304]	-23.45135	-35.1846	-11.9772	11987.464544761866	5493.948864343675	1.001404055460512	304	304
ind_log_prob_mi[305]	-30.9926	-41.156	-20.151	10982.29613868209	5359.396057968619	0.9999004212483324	305	305
ind_log_prob_mi[306]	-33.8105	-37.2992	-29.2466	10048.388921121776	5513.269178142977	1.0002708707319263	306	306
ind_log_prob_mi[307]	-5.00882	-12.1597	-0.0178037	8665.14078847617	4829.132855978174	1.0001631868173497	307	307
ind_log_prob_mi[308]	-30.28465	-35.6808	-23.0764	10855.360147075773	5464.845754536844	1.0010951768727572	308	308
ind_log_prob_mi[309]	-27.7177	-38.3368	-16.7486	10611.69985255145	5135.36099109244	1.0007940206303139	309	309
ind_log_prob_mi[30]	-18.05075	-29.0346	-7.29558	8781.762266074904	5404.428438328646	1.0009005254446022	30	30
ind_log_prob_mi[310]	-11.920449999999999	-21.4389	-3.5076	11059.420517856657	5592.9424498749295	0.9999579708452344	310	310
ind_log_prob_mi[311]	-6.01388	-11.3847	-1.83515	13068.355294436227	4591.00700114517	1.0004584432862869	311	311
ind_log_prob_mi[312]	-15.9145	-26.6014	-6.09188	10328.81331071543	5323.591505549177	1.0000283278429634	312	312
ind_log_prob_mi[313]	-33.298249999999996	-39.5107	-24.8819	12876.7226573695	6260.282088701324	1.0000496188185988	313	313
ind_log_prob_mi[314]	-25.608800000000002	-36.531	-15.2107	12313.622636544085	5405.682744319348	1.0002159402519957	314	314
ind_log_prob_mi[315]	-16.2868	-27.3629	-6.6004	9815.577991400696	5095.818436773029	1.0011241586801143	315	315
ind_log_prob_mi[316]	-26.18645	-38.352	-14.5781	12356.447711739787	5277.021065789369	1.0003410926201566	316	316
ind_log_prob_mi[317]	-8.468465	-16.4898	-1.64569	11191.807492147527	5325.31107346786	1.0001070593003543	317	317
ind_log_prob_mi[318]	-28.707349999999998	-31.9885	-24.5243	9958.296855648565	5802.521835633353	1.0001596555768835	318	318
ind_log_prob_mi[319]	-21.1402	-32.4867	-9.66462	8998.282441606803	5309.767194787454	0.9999231935028388	319	319
ind_log_prob_mi[31]	-27.7067	-33.9782	-19.8248	10307.550881219877	5896.155508487111	1.0000842600845288	31	31
ind_log_prob_mi[320]	-31.31035	-38.2193	-22.524	9167.782266518945	5886.73022907605	1.0006117953512472	320	320
ind_log_prob_mi[321]	-29.67555	-38.3997	-19.4416	8818.710300585617	5071.901715992808	1.0000735840511379	321	321
ind_log_prob_mi[322]	-28.048000000000002	-38.4422	-17.0516	11373.690317718143	5885.027603805229	1.0001028356082358	322	322
ind_log_prob_mi[323]	-35.090050000000005	-37.7226	-32.2995	8303.582111983269	6285.463892656565	1.000088009608165	323	323
ind_log_prob_mi[324]	-2.22045e-13	-1.24318e-11	0	11868.65569562747	4783.7378305206385	1.0002098174051839	324	324
ind_log_prob_mi[325]	-30.8286	-35.6363	-23.9184	9554.387456751856	5117.117260864969	1.0002741401681647	325	325
ind_log_prob_mi[326]	-30.3712	-37.8425	-21.2232	9138.77817998801	5395.046141884331	0.9999282379241989	326	326
ind_log_prob_mi[327]	-15.1587	-25.6868	-4.88406	10390.688924960134	5133.862864622858	1.0000224153710173	327	327
ind_log_prob_mi[328]	-22.9645	-32.95	-12.3905	12393.44987292068	4938.108020475971	1.000011183792778	328	328
ind_log_prob_mi[329]	-29.07495	-35.0128	-21.694	11984.929484941656	5850.395337818203	0.9998884989271415	329	329
ind_log_prob_mi[32]	-33.482299999999995	-41.6133	-23.8415	12969.995159679207	5446.37206149373	1.0005101864535693	32	32
ind_log_prob_mi[330]	-17.7913	-28.9932	-7.79423	12524.269356425953	5298.034392638341	0.9999206348311426	330	330
ind_log_prob_mi[331]	-24.92475	-34.2396	-14.3309	10573.484445197144	5371.621062825381	0.9999039377115027	331	331
ind_log_prob_mi[332]	-29.0389	-39.0643	-17.7267	9798.740648181314	5652.4438089952755	1.0001896653009312	332	332
ind_log_prob_mi[333]	-33.80815	-37.2698	-29.2188	9631.087222855713	5335.346235671482	1.0003418382975977	333	333
ind_log_prob_mi[334]	-24.701700000000002	-35.7317	-12.806	9862.030702640212	4993.753589434951	1.000037882602841	334	334
ind_log_prob_mi[335]	-13.823699999999999	-25.0515	-4.07772	12429.129372586294	4733.511079592438	1.000222594896385	335	335
ind_log_prob_mi[336]	-8.8261	-17.3335	-1.88964	11349.633727157103	5101.141992892792	0.999915328919162	336	336
ind_log_prob_mi[337]	-6.21725e-15	-3.14415e-13	1.77636e-15	10870.63871224487	4374.245840940715	1.0000909671589735	337	337
ind_log_prob_mi[338]	-19.8131	-31.336	-8.97281	11078.56936496538	5388.264971655281	1.0009746132792678	338	338
ind_log_prob_mi[339]	-17.95825	-29.8019	-7.62509	12239.581171846248	5704.175505199567	0.9999687649922692	339	339
ind_log_prob_mi[33]	-33.93055	-37.5022	-29.7207	9122.019674013885	6031.650580050184	1.0008758356870506	33	33
ind_log_prob_mi[340]	-32.331	-41.7923	-21.1638	10211.552724694819	5095.824386943099	0.9999454981439574	340	340
ind_log_prob_mi[341]	-18.94245	-30.3235	-8.24092	9711.781237686007	5218.9081287404915	0.9999069464085856	341	341
ind_log_prob_mi[342]	-10.689250000000001	-20.2936	-2.61482	9335.105028776794	4904.1529694728915	0.9999175922919115	342	342
ind_log_prob_mi[343]	-18.874299999999998	-30.2282	-8.55927	11353.871151655183	5052.652037604883	1.0004300767049634	343	343
ind_log_prob_mi[344]	-26.61995	-38.2197	-14.8876	10210.972569787731	5269.373163922017	0.9998932512581079	344	344
ind_log_prob_mi[345]	-34.18055	-37.545	-30.3305	9630.285611682479	5542.517457922053	0.9999730934700308	345	345
ind_log_prob_mi[346]	-0.20871699999999999	-4.09129	-0.0113011	9494.349658955678	5437.455537085781	1.0000898929123547	346	346
ind_log_prob_mi[347]	0	-8.88178e-16	8.88178e-16	8319.373893062446	8013.632355721422	1.0001761629311274	347	347
ind_log_prob_mi[348]	-36.8453	-41.7332	-30.9674	11942.817788877659	5585.778592543317	1.0001161163404053	348	348
ind_log_prob_mi[349]	-34.023399999999995	-39.8906	-26.3413	11444.957499788641	5989.6353464939575	0.9999415396401304	349	349
ind_log_prob_mi[34]	-15.94905	-27.5076	-5.93043	10767.907840108735	4847.808630189119	1.0000713268563473	34	34
ind_log_prob_mi[350]	-11.6324	-21.0334	-3.15485	13081.93458621753	5927.562849561521	1.0001400611112752	350	350
ind_log_prob_mi[351]	-34.095600000000005	-40.0332	-26.1413	10938.26632103235	5659.203251667879	1.0003021259113214	351	351
ind_log_prob_mi[352]	-10.972750000000001	-20.0719	-0.001995	7666.215498482025	4030.4857978011933	1.0000078117136775	352	352
ind_log_prob_mi[353]	-25.45355	-35.7687	-14.711	11155.223435406455	5018.305323296068	1.0000324712905866	353	353
ind_log_prob_mi[354]	-34.23695	-37.5584	-30.4839	9802.957071536117	5875.201520108299	1.0001055256932716	354	354
ind_log_prob_mi[355]	-16.3306	-27.8312	-6.35408	10658.604666042633	5280.314334009728	0.9999908490497942	355	355
ind_log_prob_mi[356]	-34.367450000000005	-41.9673	-24.8243	11038.995224309254	5422.388730607847	0.9999847661726878	356	356
ind_log_prob_mi[357]	-15.86085	-26.7013	-5.50531	12178.250797755756	4777.141633385654	1.0004067609596623	357	357
ind_log_prob_mi[358]	-5.726725	-11.9602	-1.19254	11378.43572739996	4833.608500665586	1.0001209410750205	358	358
ind_log_prob_mi[359]	-12.2971	-22.0493	-3.22235	12389.06928788742	4422.419492054004	1.0001310572516864	359	359
ind_log_prob_mi[35]	-26.3191	-36.0268	-15.3459	13334.80116843025	4999.1269422188525	1.000729092877374	35	35
ind_log_prob_mi[360]	-10.09485	-19.0488	-2.32751	11461.118562943357	4820.973665822981	0.9999758747956806	360	360
ind_log_prob_mi[361]	-21.095399999999998	-32.7158	-10.6258	10907.893501156526	5208.833110509515	1.0006995193214732	361	361
ind_log_prob_mi[362]	-13.19065	-23.9107	-3.74172	9219.968990499881	4865.3710108583355	0.9999022814416452	362	362
ind_log_prob_mi[363]	-18.60115	-29.9992	-7.49379	12548.241964995615	6025.655591325019	1.000193686304232	363	363
ind_log_prob_mi[364]	-14.63845	-25.3095	-5.82325	12059.05035980832	6295.3023307272315	1.0001556707982369	364	364
ind_log_prob_mi[365]	-29.9347	-32.4685	-27.4472	8236.370335379075	5701.1429563103675	0.9999669498048488	365	365
ind_log_prob_mi[366]	-6.5625	-13.1403	-0.974799	12139.776062055578	5029.6420659493015	0.9999650611405685	366	366
ind_log_prob_mi[367]	-28.0072	-36.2683	-18.4552	10128.310092328978	4648.532003688306	1.0012542049862727	367	367
ind_log_prob_mi[368]	-30.224249999999998	-40.4676	-19.0803	10551.212459560102	4970.682462322502	1.001223953171018	368	368
ind_log_prob_mi[369]	-37.8557	-41.9577	-32.1785	10267.83156408957	5558.004141419682	1.0000528431597742	369	369
ind_log_prob_mi[36]	-6.63819	-13.1325	-0.449197	10656.52295854507	5490.496975834438	1.0010811428532904	36	36
ind_log_prob_mi[370]	-25.6199	-37.7761	-15.135	11564.347118943344	5252.61225329096	0.9999239931628796	370	370
ind_log_prob_mi[371]	-31.2593	-35.885	-24.8562	9832.22977952613	4940.643413749303	0.9999664775086601	371	371
ind_log_prob_mi[372]	-7.86844	-15.5701	-0.785408	10557.588517625434	5055.87184186008	1.0007407209967139	372	372
ind_log_prob_mi[373]	-29.448900000000002	-32.3579	-26.3709	9318.715661538876	5357.073582567955	0.9999177128290228	373	373
ind_log_prob_mi[374]	-10.787700000000001	-20.0819	-0.00182739	10826.648159864035	4336.021542330317	1.0002650380285878	374	374
ind_log_prob_mi[375]	-9.247209999999999	-17.6016	-0.275837	10002.769506094071	5138.609962902523	1.0000677254423973	375	375
ind_log_prob_mi[376]	-7.782954999999999	-15.1849	-2.11315	10243.59661946116	5449.023396743031	1.0001508867685125	376	376
ind_log_prob_mi[377]	-30.99505	-38.2729	-22.0872	10760.232751294681	5698.621079625775	0.9998811900307899	377	377
ind_log_prob_mi[378]	-35.079750000000004	-37.6783	-32.2355	8107.027623921672	5707.324257940187	1.0000076202084498	378	378
ind_log_prob_mi[379]	-35.49435	-37.9011	-32.9898	9067.473077482466	5815.861197244085	0.9999263114242204	379	379
ind_log_prob_mi[37]	-8.56933	-16.1677	-2.38874	11853.921608845718	5051.314165854865	1.0001848416839818	37	37
ind_log_prob_mi[380]	-13.1877	-23.609	-4.1484	10630.714727213293	5169.296269425815	0.99996901000936	380	380
ind_log_prob_mi[381]	-32.8874	-39.6742	-24.496	11148.074005748815	5643.499022848258	1.0001754128911646	381	381
ind_log_prob_mi[382]	-37.02335	-41.8281	-31.172	10519.916053121276	5613.472400559677	1.0001605265650193	382	382
ind_log_prob_mi[383]	-29.186799999999998	-36.9774	-19.8976	12366.940201685655	4466.22144111971	0.9999193859447678	383	383
ind_log_prob_mi[384]	-17.6997	-28.9469	-7.32431	12605.48990171289	5457.811094902617	1.000248590153444	384	384
ind_log_prob_mi[385]	-26.3211	-37.1219	-15.6646	12945.17797823611	4923.03895696347	0.999966238731961	385	385
ind_log_prob_mi[386]	-32.74375	-36.6211	-27.0506	10859.2055117298	6421.585778097002	1.0001875170216394	386	386
ind_log_prob_mi[387]	-36.9583	-41.6259	-30.6085	11134.073619744788	5227.824046539569	1.0013234324421187	387	387
ind_log_prob_mi[388]	-33.0108	-36.948	-27.4022	10986.333357257849	5476.53646469721	0.9998849491682099	388	388
ind_log_prob_mi[389]	-26.9247	-33.5815	-18.4126	10500.678868102175	5619.022130622089	1.0005332515564824	389	389
ind_log_prob_mi[38]	-19.3838	-30.6648	-8.85849	12160.577689082142	5721.314120796715	0.9998805997918069	38	38
ind_log_prob_mi[390]	-18.3445	-30.4109	-8.14752	12918.454056642317	5431.279515473881	1.0000415148091606	390	390
ind_log_prob_mi[391]	-32.467349999999996	-40.7817	-22.2517	10292.011568411379	5219.641314938463	1.000179757555646	391	391
ind_log_prob_mi[392]	-7.1220099999999995	-12.8691	-2.42388	10541.645382072167	5038.423456289452	0.9998786664108571	392	392
ind_log_prob_mi[393]	-16.32545	-27.4932	-6.99317	13394.795123085603	5643.962528343142	1.0003292945501612	393	393
